case_id,customer_id,customer_segment,communication_opt_in,failure_category,recovery_amount,final_action,decision_reason,guardrail_status,recovery_probability,expected_recovery,action_cost,erv
CASE_002177,CUST_01230,regular,1,insufficient_funds,43172.06,escalate,Case routed to manual review.,passed,0.5671829381564767,24486.4558370677,25.0,24461.4558370677
CASE_002178,CUST_01230,regular,1,insufficient_funds,18918.0,escalate,Case routed to manual review.,passed,0.5811568522169246,10994.32533023978,25.0,10969.32533023978
CASE_002179,CUST_01230,regular,1,insufficient_funds,11439.39,escalate,Case routed to manual review.,passed,0.592119325316112,6773.483888827878,25.0,6748.483888827878
CASE_002180,CUST_01231,regular,1,insufficient_funds,34269.4,reminder,Action passed all guardrails.,passed,0.5459225446634924,18708.43805209109,5.0,18703.43805209109
CASE_002181,CUST_01232,regular,1,insufficient_funds,39554.35,reminder,Action passed all guardrails.,passed,0.5658890212567705,22383.37240794774,5.0,22378.37240794774
CASE_002182,CUST_01232,regular,1,authentication_failed,13849.78,reminder,Action passed all guardrails.,passed,0.5875317022652654,8137.184819399428,5.0,8132.184819399428
CASE_002183,CUST_01232,regular,1,unknown_failure,29962.5,escalate,Case routed to manual review.,passed,0.5049285473470837,15128.921599886997,25.0,15103.921599886997
CASE_002184,CUST_01233,regular,1,expired_instrument,7277.96,reminder,Action passed all guardrails.,passed,0.5999539093160418,4366.44055384578,5.0,4361.44055384578
CASE_002185,CUST_01233,regular,1,unknown_failure,33016.09,reminder,Action passed all guardrails.,passed,0.5185851798644071,17121.654971069453,5.0,17116.654971069453
CASE_002186,CUST_01234,new,1,unknown_failure,16106.82,reminder,Action passed all guardrails.,passed,0.4750627831484027,7651.7507368703555,5.0,7646.7507368703555
CASE_002187,CUST_01234,new,1,temporary_bank_failure,2470.89,retry,Action passed all guardrails.,passed,0.7601745576865078,1878.307712842015,2.0,1876.307712842015
CASE_002188,CUST_01234,new,1,unknown_failure,3606.53,reminder,Action passed all guardrails.,passed,0.4066199404804886,1466.4870139410966,5.0,1461.4870139410966
CASE_002189,CUST_01235,new,1,temporary_bank_failure,5335.47,retry,Action passed all guardrails.,passed,0.7208279085740663,3845.9556813596737,2.0,3843.9556813596737
CASE_002190,CUST_01236,new,1,limit_exceeded,17798.76,reminder,Action passed all guardrails.,passed,0.4439476227530563,7901.717189952188,5.0,7896.717189952188
CASE_002191,CUST_01237,new,1,temporary_bank_failure,7121.96,retry,Action passed all guardrails.,passed,0.7800079786839618,5555.185623868028,2.0,5553.185623868028
CASE_002192,CUST_01237,new,1,unknown_failure,18226.75,reminder,Action passed all guardrails.,passed,0.4954888675676037,9031.15171693782,5.0,9026.15171693782
CASE_002193,CUST_01237,new,1,unknown_failure,4278.49,reminder,Action passed all guardrails.,passed,0.4372838333655967,1870.914508216372,5.0,1865.914508216372
CASE_002194,CUST_01237,new,1,unknown_failure,11328.49,reminder,Action passed all guardrails.,passed,0.4953619487327106,5611.7028825990255,5.0,5606.7028825990255
CASE_002195,CUST_01238,new,1,expired_instrument,17976.83,reminder,Action passed all guardrails.,passed,0.4853301666410261,8724.697899577399,5.0,8719.697899577399
CASE_002196,CUST_01238,new,1,unknown_failure,14633.68,reminder,Action passed all guardrails.,passed,0.4992383565008625,7305.694352759542,5.0,7300.694352759542
CASE_002197,CUST_01238,new,1,unknown_failure,4193.52,reminder,Action passed all guardrails.,passed,0.4305044753220221,1805.3291273524064,5.0,1800.3291273524064
CASE_002198,CUST_01238,new,1,insufficient_funds,9489.23,reminder,Action passed all guardrails.,passed,0.5447118297571637,5168.895836286571,5.0,5163.895836286571
CASE_002199,CUST_01239,regular,1,authentication_failed,35715.22,reminder,Action passed all guardrails.,passed,0.535098959696743,19111.17706734031,5.0,19106.17706734031
CASE_002200,CUST_01239,regular,1,authentication_failed,72001.57,reminder,High-value case permitted for controlled recovery.,passed,0.5484747214694804,39491.0410511153,5.0,39486.0410511153
CASE_002201,CUST_01239,regular,1,risk_decline,31053.98,reminder,Action passed all guardrails.,passed,0.3784180595798944,11751.386853832848,5.0,11746.386853832848
CASE_002202,CUST_01239,regular,1,unknown_failure,16568.32,escalate,Case routed to manual review.,passed,0.5316412012200575,8808.401546998304,25.0,8783.401546998304
CASE_002203,CUST_01239,regular,1,insufficient_funds,24690.23,reminder,Action passed all guardrails.,passed,0.6727887780963325,16611.30967261741,5.0,16606.30967261741
CASE_002204,CUST_01240,regular,0,unknown_failure,44196.22,retry,Action passed all guardrails.,passed,0.4390423897319553,19404.01404591924,2.0,19402.01404591924
CASE_002205,CUST_01241,regular,1,expired_instrument,4307.5,reminder,Action passed all guardrails.,passed,0.584526410715485,2517.8475141569515,5.0,2512.8475141569515
CASE_002206,CUST_01242,regular,1,unknown_failure,18415.02,reminder,Action passed all guardrails.,passed,0.554567851666011,10212.378079786626,5.0,10207.378079786626
CASE_002207,CUST_01244,new,1,limit_exceeded,14524.6,reminder,Action passed all guardrails.,passed,0.4951467042526749,7191.807820588401,5.0,7186.807820588401
CASE_002208,CUST_01245,regular,1,unknown_failure,49467.9,reminder,Action passed all guardrails.,passed,0.5082861279789131,25143.84735024808,5.0,25138.84735024808
CASE_002209,CUST_01245,regular,1,unknown_failure,15996.18,reminder,Action passed all guardrails.,passed,0.5488070917237668,8778.817024489885,5.0,8773.817024489885
CASE_002210,CUST_01246,high_value,1,unknown_failure,75610.77,reminder,High-value case permitted for controlled recovery.,passed,0.5971688928037124,45152.39980493616,5.0,45147.39980493616
CASE_002211,CUST_01247,high_value,1,unknown_failure,14991.3,reminder,Action passed all guardrails.,passed,0.5580061058330517,8365.236934375027,5.0,8360.236934375027
CASE_002212,CUST_01247,high_value,1,unknown_failure,5809.72,reminder,Action passed all guardrails.,passed,0.5132192777271475,2981.660302196964,5.0,2976.660302196964
CASE_002213,CUST_01248,high_value,1,temporary_bank_failure,121116.9,retry,High-value case permitted for controlled recovery.,passed,0.8734209988233486,105786.04377238762,2.0,105784.04377238762
CASE_002214,CUST_01248,high_value,1,timeout,77169.26,escalate,Case routed to manual review.,passed,0.7120855039058875,54951.11139314445,25.0,54926.11139314445
CASE_002215,CUST_01248,high_value,1,temporary_bank_failure,24542.69,retry,Action passed all guardrails.,passed,0.8551494496670842,20987.66784684985,2.0,20985.66784684985
CASE_002216,CUST_01250,regular,1,timeout,5147.03,retry,Action passed all guardrails.,passed,0.6975495886785205,3590.308659416005,2.0,3588.308659416005
CASE_002217,CUST_01251,regular,1,insufficient_funds,11237.02,reminder,Action passed all guardrails.,passed,0.6423537806119589,7218.142279812195,5.0,7213.142279812195
CASE_002218,CUST_01251,regular,1,limit_exceeded,5965.72,reminder,Action passed all guardrails.,passed,0.5410073360797186,3227.498284997499,5.0,3222.498284997499
CASE_002219,CUST_01251,regular,1,unknown_failure,26220.6,reminder,Action passed all guardrails.,passed,0.5638901000897047,14785.536758412112,5.0,14780.536758412112
CASE_002220,CUST_01252,regular,1,unknown_failure,24228.75,reminder,Action passed all guardrails.,passed,0.5910989813062348,14321.589443323435,5.0,14316.589443323435
CASE_002221,CUST_01253,new,1,limit_exceeded,5218.97,reminder,Action passed all guardrails.,passed,0.5188983734813326,2708.11504424787,5.0,2703.11504424787
CASE_002222,CUST_01254,regular,0,unknown_failure,10613.95,escalate,Case routed to manual review.,passed,0.500894856728438,5316.472964572805,25.0,5291.472964572805
CASE_002223,CUST_01255,regular,1,insufficient_funds,5966.93,reminder,Action passed all guardrails.,passed,0.6000544336218733,3580.4828016113643,5.0,3575.4828016113643
CASE_002224,CUST_01256,new,1,timeout,9296.8,retry,Action passed all guardrails.,passed,0.64473107072681,5993.935818333007,2.0,5991.935818333007
CASE_002225,CUST_01257,regular,1,risk_decline,63821.92,reminder,High-value case permitted for controlled recovery.,passed,0.2604999158543128,16625.604789660687,5.0,16620.604789660687
CASE_002226,CUST_01257,regular,1,expired_instrument,1363.62,reminder,Action passed all guardrails.,passed,0.4702590773703603,641.2546830837707,5.0,636.2546830837707
CASE_002227,CUST_01257,regular,1,unknown_failure,19270.65,reminder,Action passed all guardrails.,passed,0.5607297367899915,10805.62650227205,5.0,10800.62650227205
CASE_002228,CUST_01258,regular,1,authentication_failed,5138.34,reminder,Action passed all guardrails.,passed,0.5582762009615013,2868.6129344485207,5.0,2863.6129344485207
CASE_002229,CUST_01258,regular,1,unknown_failure,39462.74,escalate,Case routed to manual review.,passed,0.5204885184127457,20539.903075107395,25.0,20514.903075107395
CASE_002230,CUST_01259,regular,1,unknown_failure,65010.14,escalate,Case routed to manual review.,passed,0.5146370499032928,33456.62666340006,25.0,33431.62666340006
CASE_002231,CUST_01259,regular,1,unknown_failure,41107.63,escalate,Case routed to manual review.,passed,0.5101555331619165,20971.284899672795,25.0,20946.284899672795
CASE_002232,CUST_01260,regular,1,temporary_bank_failure,5891.04,retry,Action passed all guardrails.,passed,0.8513294566102768,5015.215882069405,2.0,5013.215882069405
CASE_002233,CUST_01260,regular,1,temporary_bank_failure,19490.08,retry,Action passed all guardrails.,passed,0.8370867254089425,16314.887245158325,2.0,16312.887245158325
CASE_002234,CUST_01261,regular,1,unknown_failure,43776.74,escalate,Case routed to manual review.,passed,0.5410052360148556,23683.44555566097,25.0,23658.44555566097
CASE_002235,CUST_01261,regular,1,blocked_instrument,23114.8,escalate,Case routed to manual review.,passed,0.5350737929825645,12368.123710033382,25.0,12343.123710033382
CASE_002236,CUST_01262,high_value,1,unknown_failure,15223.04,reminder,Action passed all guardrails.,passed,0.566235107403406,8619.819689406346,5.0,8614.819689406346
CASE_002237,CUST_01263,regular,1,unknown_failure,47354.38,reminder,Action passed all guardrails.,passed,0.5644913753678428,26731.139095891464,5.0,26726.139095891464
CASE_002238,CUST_01263,regular,1,temporary_bank_failure,5296.11,retry,Action passed all guardrails.,passed,0.8163181289621911,4323.31060597795,2.0,4321.31060597795
CASE_002239,CUST_01263,regular,1,authentication_failed,7771.36,reminder,Action passed all guardrails.,passed,0.6085642284552653,4729.37170244811,5.0,4724.37170244811
CASE_002240,CUST_01264,high_value,1,temporary_bank_failure,133158.05,retry,High-value case permitted for controlled recovery.,passed,0.8362044807935497,111347.35806373152,2.0,111345.35806373152
CASE_002241,CUST_01264,high_value,1,insufficient_funds,14071.63,reminder,Action passed all guardrails.,passed,0.6636117304854323,9338.098735050724,5.0,9333.098735050724
CASE_002242,CUST_01264,high_value,1,unknown_failure,42422.89,reminder,Action passed all guardrails.,passed,0.5564672416232241,23606.94857998546,5.0,23601.94857998546
CASE_002243,CUST_01265,new,1,risk_decline,9869.44,reminder,Action passed all guardrails.,passed,0.2255689097557067,2226.238820699363,5.0,2221.238820699363
CASE_002244,CUST_01265,new,1,unknown_failure,800.98,escalate,Case routed to manual review.,passed,0.4675090220247902,374.4653764614165,25.0,349.4653764614165
CASE_002245,CUST_01265,new,1,unknown_failure,5073.26,escalate,Case routed to manual review.,passed,0.4632616786766262,2350.246943962981,25.0,2325.246943962981
CASE_002246,CUST_01265,new,1,risk_decline,10086.39,reminder,Action passed all guardrails.,passed,0.2284721731589701,2304.4594426289045,5.0,2299.4594426289045
CASE_002247,CUST_01267,regular,1,unknown_failure,29534.74,reminder,Action passed all guardrails.,passed,0.5380149311115411,15890.131106497278,5.0,15885.131106497278
CASE_002248,CUST_01268,high_value,1,unknown_failure,38855.02,reminder,Action passed all guardrails.,passed,0.5720311910110881,22226.283367359647,5.0,22221.283367359647
CASE_002249,CUST_01269,regular,1,authentication_failed,12205.12,reminder,Action passed all guardrails.,passed,0.6072426166756391,7411.469005640176,5.0,7406.469005640176
CASE_002250,CUST_01269,regular,1,unknown_failure,1330.83,reminder,Action passed all guardrails.,passed,0.5143415175583544,684.5011218121848,5.0,679.5011218121848
CASE_002251,CUST_01269,regular,1,timeout,74635.46,escalate,Case routed to manual review.,passed,0.6655272701234717,49671.93394820957,25.0,49646.93394820957
CASE_002252,CUST_01272,regular,1,limit_exceeded,36220.14,reminder,Action passed all guardrails.,passed,0.4947521990297738,17919.993914166273,5.0,17914.993914166273
CASE_002253,CUST_01272,regular,1,unknown_failure,22946.35,reminder,Action passed all guardrails.,passed,0.5270881146310075,12094.748359163215,5.0,12089.748359163215
CASE_002254,CUST_01273,regular,1,unknown_failure,8660.61,reminder,Action passed all guardrails.,passed,0.5232731340615391,4531.864537584706,5.0,4526.864537584706
CASE_002255,CUST_01273,regular,1,insufficient_funds,49747.02,reminder,Action passed all guardrails.,passed,0.5882451738020513,29263.44442603412,5.0,29258.44442603412
CASE_002256,CUST_01274,regular,1,timeout,27772.38,escalate,Case routed to manual review.,passed,0.6394691980801084,17759.58156737604,25.0,17734.58156737604
CASE_002257,CUST_01274,regular,1,temporary_bank_failure,74502.77,retry,High-value case permitted for controlled recovery.,passed,0.7640617799647462,56924.7190585041,2.0,56922.7190585041
CASE_002258,CUST_01274,regular,1,timeout,41640.53,escalate,Case routed to manual review.,passed,0.6468822410036604,26936.51936298015,25.0,26911.51936298015
CASE_002259,CUST_01274,regular,1,unknown_failure,6495.51,reminder,Action passed all guardrails.,passed,0.5130420906180185,3332.4700300302457,5.0,3327.4700300302457
CASE_002260,CUST_01275,regular,1,unknown_failure,22810.86,reminder,Action passed all guardrails.,passed,0.5459715096687684,12454.079671042922,5.0,12449.079671042922
CASE_002261,CUST_01276,high_value,1,unknown_failure,93006.15,reminder,High-value case permitted for controlled recovery.,passed,0.560248490739855,52106.55516702457,5.0,52101.55516702457
CASE_002262,CUST_01278,new,1,temporary_bank_failure,2294.71,retry,Action passed all guardrails.,passed,0.7576962942626878,1738.6932634075324,2.0,1736.6932634075324
CASE_002263,CUST_01278,new,1,temporary_bank_failure,14308.66,retry,Action passed all guardrails.,passed,0.7698676860249843,11015.774964318252,2.0,11013.774964318252
CASE_002264,CUST_01280,regular,1,unknown_failure,32857.17,reminder,Action passed all guardrails.,passed,0.5170394235818088,16988.4522373295,5.0,16983.4522373295
CASE_002265,CUST_01280,regular,1,unknown_failure,21260.43,reminder,Action passed all guardrails.,passed,0.5568294947764147,11838.434495629332,5.0,11833.434495629332
CASE_002266,CUST_01281,regular,1,expired_instrument,69171.02,reminder,High-value case permitted for controlled recovery.,passed,0.5288113975538117,36578.42375642266,5.0,36573.42375642266
CASE_002267,CUST_01281,regular,1,unknown_failure,41205.82,reminder,Action passed all guardrails.,passed,0.5393423378109834,22224.04329021857,5.0,22219.04329021857
CASE_002268,CUST_01282,regular,1,authentication_failed,5755.32,reminder,Action passed all guardrails.,passed,0.5835543798976635,3358.54219371262,5.0,3353.54219371262
CASE_002269,CUST_01282,regular,1,unknown_failure,33566.51,reminder,Action passed all guardrails.,passed,0.4665043334106356,15658.922372471434,5.0,15653.922372471434
CASE_002270,CUST_01283,regular,1,temporary_bank_failure,5332.58,retry,Action passed all guardrails.,passed,0.7621569430773307,4064.262871515312,2.0,4062.262871515312
CASE_002271,CUST_01283,regular,1,blocked_instrument,12492.76,reminder,Action passed all guardrails.,passed,0.6004993045894286,7501.89369240263,5.0,7496.89369240263
CASE_002272,CUST_01283,regular,1,unknown_failure,46866.75,escalate,Case routed to manual review.,passed,0.5291100868692801,24797.670163780836,25.0,24772.670163780836
